iteration,objective_evaluations,current_length,best_length,candidate_length,delta,temperature,accepted,accepted_worse
288,288,56467.96876858147,53843.35516996809,56467.96876858147,61.64758635490307,866.2897111227618,True,True
289,289,55408.23791452848,53843.35516996809,55408.23791452848,-1059.730854052992,865.8565662672004,True,False
290,290,55365.403910125184,53843.35516996809,55365.403910125184,-42.8340044032941,865.4236379840669,True,False
291,291,55361.49322660097,53843.35516996809,55361.49322660097,-3.9106835242158695,864.9909261650749,True,False
292,292,55355.38094267042,53843.35516996809,55355.38094267042,-6.112283930554213,864.5584307019924,True,False
293,293,55355.38094267042,53843.35516996809,56072.910182539046,717.5292398686264,864.1261514866414,False,False
294,294,56068.51742958296,53843.35516996809,56068.51742958296,713.136486912539,863.6940884108981,True,True
295,295,56060.96884187073,53843.35516996809,56060.96884187073,-7.54858771222473,863.2622413666927,True,False
296,296,55450.032158718444,53843.35516996809,55450.032158718444,-610.9366831522877,862.8306102460094,True,False
297,297,55450.032158718444,53843.35516996809,56093.18485480585,643.1526960874062,862.3991949408864,False,False
298,298,55701.28044702961,53843.35516996809,55701.28044702961,251.24828831116554,861.9679953434161,True,True
299,299,55860.405385974125,53843.35516996809,55860.405385974125,159.1249389445142,861.5370113457444,True,True
300,300,55304.79842525308,53843.35516996809,55304.79842525308,-555.606960721042,861.1062428400717,True,False
301,301,55475.88141928125,53843.35516996809,55475.88141928125,171.0829940281685,860.6756897186516,True,True
302,302,55475.88141928125,53843.35516996809,55978.60497679447,502.72355751321913,860.2453518737924,False,False
303,303,55468.399476169056,53843.35516996809,55468.399476169056,-7.481943112193221,859.8152291978555,True,False
304,304,55468.399476169056,53843.35516996809,56656.774049037325,1188.3745728682666,859.3853215832567,False,False
305,305,55258.487939060644,53843.35516996809,55258.487939060644,-209.91153710840894,858.955628922465,True,False
306,306,55670.193542878194,53843.35516996809,55670.193542878194,411.7056038175506,858.5261511080038,True,True
307,307,55670.193542878194,53843.35516996809,55987.30965223113,317.11610935293436,858.0968880324499,False,False
308,308,55670.193542878194,53843.35516996809,56582.26604168921,912.0724988110125,857.6678395884337,False,False
309,309,54977.90222021178,53843.35516996809,54977.90222021178,-692.2913226664172,857.2390056686395,True,False
310,310,54697.87314029362,53843.35516996809,54697.87314029362,-280.0290799181596,856.8103861658053,True,False
311,311,55465.85186746612,53843.35516996809,55465.85186746612,767.9787271724992,856.3819809727224,True,True
312,312,55911.03847861272,53843.35516996809,55911.03847861272,445.18661114659994,855.953789982236,True,True
313,313,55911.03847861272,53843.35516996809,56358.59185319821,447.5533745854927,855.5258130872451,False,False
314,314,55976.52485797112,53843.35516996809,55976.52485797112,65.48637935840287,855.0980501807014,True,True
315,315,55899.145359941,53843.35516996809,55899.145359941,-77.37949803011884,854.6705011556112,True,False
316,316,56059.77984254877,53843.35516996809,56059.77984254877,160.6344826077683,854.2431659050334,True,True
317,317,56478.36558098864,53843.35516996809,56478.36558098864,418.5857384398725,853.8160443220809,True,True
318,318,56453.44373032148,53843.35516996809,56453.44373032148,-24.92185066716172,853.3891362999199,True,False
319,319,56445.64542582289,53843.35516996809,56445.64542582289,-7.798304498586049,852.96244173177,True,False
320,320,56332.063335287145,53843.35516996809,56332.063335287145,-113.58209053575024,852.5359605109041,True,False
321,321,55827.672240729466,53843.35516996809,55827.672240729466,-504.39109455767766,852.1096925306488,True,False
322,322,56055.555292536,53843.35516996809,56055.555292536,227.88305180653936,851.6836376843835,True,True
323,323,56462.88525347668,53843.35516996809,56462.88525347668,407.32996094067545,851.2577958655413,True,True
324,324,56437.11279184441,53843.35516996809,56437.11279184441,-25.772461632267934,850.8321669676087,True,False
325,325,56437.11279184441,53843.35516996809,56939.541032196175,502.4282403517665,850.4067508841249,False,False
326,326,56019.28196063203,53843.35516996809,56019.28196063203,-417.83083121237905,849.9815475086829,True,False
327,327,56138.31971990302,53843.35516996809,56138.31971990302,119.03775927098695,849.5565567349286,True,True
328,328,57078.62951750361,53843.35516996809,57078.62951750361,940.30979760059,849.1317784565612,True,True
329,329,56338.66823372359,53843.35516996809,56338.66823372359,-739.9612837800187,848.7072125673329,True,False
330,330,56121.93679235775,53843.35516996809,56121.93679235775,-216.73144136584176,848.2828589610492,True,False
331,331,56121.93679235775,53843.35516996809,57571.6176915524,1449.6808991946432,847.8587175315688,False,False
332,332,56620.97293187778,53843.35516996809,56620.97293187778,499.0361395200304,847.434788172803,True,True
333,333,56706.92033216082,53843.35516996809,56706.92033216082,85.94740028304233,847.0110707787168,True,True
334,334,56521.72170017785,53843.35516996809,56521.72170017785,-185.1986319829752,846.5875652433274,True,False
335,335,57006.923790882174,53843.35516996809,57006.923790882174,485.2020907043252,846.1642714607057,True,True
336,336,57006.923790882174,53843.35516996809,57314.545760490284,307.62196960811025,845.7411893249755,False,False
337,337,57006.923790882174,53843.35516996809,57901.22830852938,894.304517647206,845.3183187303131,False,False
338,338,57079.89007860362,53843.35516996809,57079.89007860362,72.96628772144015,844.8956595709479,True,True
339,339,57079.89007860362,53843.35516996809,57308.51540936172,228.62533075809972,844.4732117411626,False,False
340,340,57285.42449637808,53843.35516996809,57285.42449637808,205.5344177744597,844.0509751352919,True,True
341,341,57474.590728182986,53843.35516996809,57474.590728182986,189.16623180490433,843.6289496477244,True,True
342,342,57547.37741665343,53843.35516996809,57547.37741665343,72.78668847044116,843.2071351729006,True,True
343,343,58220.45433655315,53843.35516996809,58220.45433655315,673.0769198997218,842.7855316053141,True,True
344,344,57939.589870537166,53843.35516996809,57939.589870537166,-280.86446601598215,842.3641388395116,True,False
345,345,57950.36193874698,53843.35516996809,57950.36193874698,10.772068209817178,841.9429567700918,True,True
346,346,58595.61216276987,53843.35516996809,58595.61216276987,645.2502240228828,841.5219852917069,True,True
347,347,58335.40514379468,53843.35516996809,58335.40514379468,-260.2070189751879,841.101224299061,True,False
348,348,57628.222232579035,53843.35516996809,57628.222232579035,-707.1829112156379,840.6806736869115,True,False
349,349,56709.95456995182,53843.35516996809,56709.95456995182,-918.2676626272131,840.2603333500681,True,False
350,350,56678.9531540283,53843.35516996809,56678.9531540283,-31.001415923524576,839.8402031833931,True,False
351,351,56814.88067698341,53843.35516996809,56814.88067698341,135.92752295511346,839.4202830818015,True,True
352,352,56784.87363994241,53843.35516996809,56784.87363994241,-30.007037041005958,839.0005729402607,True,False
353,353,56852.90663220299,53843.35516996809,56852.90663220299,68.03299226058505,838.5810726537906,True,True
354,354,56610.46807042273,53843.35516996809,56610.46807042273,-242.43856178026505,838.1617821174638,True,False
355,355,56527.7318478296,53843.35516996809,56527.7318478296,-82.73622259312799,837.7427012264051,True,False
356,356,55802.637101967084,53843.35516996809,55802.637101967084,-725.0947458625174,837.323829875792,True,False
357,357,55889.39155568946,53843.35516996809,55889.39155568946,86.75445372237334,836.905167960854,True,True
358,358,55921.88326250061,53843.35516996809,55921.88326250061,32.49170681115032,836.4867153768736,True,True
359,359,56012.5139079228,53843.35516996809,56012.5139079228,90.63064542219286,836.0684720191853,True,True
360,360,55611.36922810968,53843.35516996809,55611.36922810968,-401.1446798131194,835.6504377831757,True,False
361,361,55611.36922810968,53843.35516996809,55990.85800820793,379.48878009824375,835.2326125642842,False,False
362,362,55525.28735960902,53843.35516996809,55525.28735960902,-86.08186850066238,834.814996258002,True,False
363,363,55453.099237811584,53843.35516996809,55453.099237811584,-72.18812179743406,834.3975887598731,True,False
364,364,55609.19013675996,53843.35516996809,55609.19013675996,156.09089894837018,833.9803899654931,True,True
365,365,55365.874045047945,53843.35516996809,55365.874045047945,-243.3160917120113,833.5633997705105,True,False
366,366,55525.41894840591,53843.35516996809,55525.41894840591,159.54490335796157,833.1466180706253,True,True
367,367,55228.8995828931,53843.35516996809,55228.8995828931,-296.51936551281256,832.7300447615901,True,False
368,368,55207.97831427552,53843.35516996809,55207.97831427552,-20.921268617578107,832.3136797392092,True,False
369,369,55207.97831427552,53843.35516996809,55531.46136779151,323.48305351599373,831.8975228993397,False,False
370,370,54743.87075886095,53843.35516996809,54743.87075886095,-464.10755541457263,831.48157413789,True,False
371,371,54775.28872899501,53843.35516996809,54775.28872899501,31.417970134060738,831.0658333508212,True,True
372,372,54879.05619682823,53843.35516996809,54879.05619682823,103.76746783321892,830.6503004341458,True,True
373,373,54838.969701568974,53843.35516996809,54838.969701568974,-40.08649525925648,830.2349752839287,True,False
374,374,55123.86712011223,53843.35516996809,55123.86712011223,284.8974185432552,829.8198577962869,True,True
375,375,55426.15760341721,53843.35516996809,55426.15760341721,302.29048330497983,829.4049478673888,True,True
376,376,55398.510774026705,53843.35516996809,55398.510774026705,-27.646829390506696,828.9902453934551,True,False
377,377,55316.62430423405,53843.35516996809,55316.62430423405,-81.88646979265229,828.5757502707585,True,False
378,378,54794.332396629135,53843.35516996809,54794.332396629135,-522.2919076049119,828.1614623956232,True,False
379,379,54794.332396629135,53843.35516996809,55158.72920066709,364.3968040379559,827.7473816644253,False,False
380,380,54794.332396629135,53843.35516996809,55557.92580984054,763.5934132114066,827.3335079735932,False,False
381,381,54794.332396629135,53843.35516996809,55458.97372993741,664.6413333082719,826.9198412196064,False,False
382,382,54660.134499059146,53843.35516996809,54660.134499059146,-134.19789756999182,826.5063812989966,True,False
383,383,54679.955997231955,53843.35516996809,54679.955997231955,19.82149817280674,826.0931281083472,True,True
384,384,53594.2256335125,53594.2256335125,53594.2256335125,-1085.7303637194564,825.6800815442931,True,False
385,385,53791.114138253615,53594.2256335125,53791.114138253615,196.8885047411154,825.2672415035211,True,True
386,386,53532.50820750573,53532.50820750573,53532.50820750573,-258.60593074788517,824.8546078827693,True,False
387,387,53532.50820750573,53532.50820750573,54258.11694185278,725.6087343470529,824.4421805788279,False,False
388,388,52555.13812393095,52555.13812393095,52555.13812393095,-977.3700835747776,824.0299594885386,True,False
389,389,52555.13812393095,52555.13812393095,53052.882718816814,497.7445948858686,823.6179445087944,False,False
390,390,51148.149371311425,51148.149371311425,51148.149371311425,-1406.9887526195223,823.2061355365399,True,False
391,391,51148.149371311425,51148.149371311425,51578.45453146919,430.30516015777107,822.7945324687718,False,False
392,392,50865.34313088441,50865.34313088441,50865.34313088441,-282.8062404270147,822.3831352025375,True,False
393,393,50908.5389941631,50865.34313088441,50908.5389941631,43.195863278693764,821.9719436349362,True,True
394,394,50860.45050050539,50860.45050050539,50860.45050050539,-48.08849365771209,821.5609576631188,True,False
395,395,51100.268667564575,50860.45050050539,51100.268667564575,239.81816705918834,821.1501771842873,True,True
396,396,51880.73447355672,50860.45050050539,51880.73447355672,780.4658059921426,820.7396020956952,True,True
397,397,52187.69333790055,50860.45050050539,52187.69333790055,306.9588643438322,820.3292322946473,True,True
398,398,52187.69333790055,50860.45050050539,52950.669292429186,762.9759545286327,819.9190676785001,False,False
399,399,52536.92686805513,50860.45050050539,52536.92686805513,349.23353015458054,819.5091081446609,True,True
400,400,52536.92686805513,50860.45050050539,53662.581784880655,1125.654916825522,819.0993535905886,False,False
401,401,52536.92686805513,50860.45050050539,53896.58472155496,1359.6578534998278,818.6898039137933,False,False
402,402,52547.480901930045,50860.45050050539,52547.480901930045,10.554033874910715,818.2804590118366,True,True
403,403,52547.480901930045,50860.45050050539,53210.334554068,662.8536521379552,817.8713187823306,False,False
404,404,52966.103776288364,50860.45050050539,52966.103776288364,418.6228743583192,817.4623831229395,True,True
405,405,52966.103776288364,50860.45050050539,53755.581449145706,789.4776728573381,817.0536519313781,False,False
406,406,52932.44196007608,50860.45050050539,52932.44196007608,-33.66181621228645,816.6451251054124,True,False
407,407,52924.25669681446,50860.45050050539,52924.25669681446,-8.185263261620364,816.2368025428598,True,False
408,408,52641.88814208002,50860.45050050539,52641.88814208002,-282.36855473444064,815.8286841415884,True,False
409,409,52368.7667942262,50860.45050050539,52368.7667942262,-273.1213478538185,815.4207697995176,True,False
410,410,53152.50755177203,50860.45050050539,53152.50755177203,783.7407575458344,815.0130594146178,True,True
411,411,53152.50755177203,50860.45050050539,53289.960018359154,137.45246658712216,814.6055528849107,False,False
