iteration,temperature,current_cmax,best_cmax,candidate_cmax,delta,accepted,accepted_worse
8237,0.01,1297,1286,1427,130,False,False
8238,0.01,1297,1286,1297,0,True,False
8239,0.01,1297,1286,1297,0,True,False
8240,0.01,1297,1286,1324,27,False,False
8241,0.01,1297,1286,1297,0,True,False
8242,0.01,1297,1286,1326,29,False,False
8243,0.01,1297,1286,1331,34,False,False
8244,0.01,1297,1286,1297,0,True,False
8245,0.01,1297,1286,1344,47,False,False
8246,0.01,1297,1286,1302,5,False,False
8247,0.01,1297,1286,1398,101,False,False
8248,0.01,1297,1286,1327,30,False,False
8249,0.01,1297,1286,1302,5,False,False
8250,0.01,1297,1286,1324,27,False,False
8251,0.01,1297,1286,1348,51,False,False
8252,0.01,1297,1286,1371,74,False,False
8253,0.01,1297,1286,1302,5,False,False
8254,0.01,1297,1286,1297,0,True,False
8255,0.01,1297,1286,1388,91,False,False
8256,0.01,1297,1286,1297,0,True,False
8257,0.01,1297,1286,1303,6,False,False
8258,0.01,1297,1286,1305,8,False,False
8259,0.01,1297,1286,1327,30,False,False
8260,0.01,1297,1286,1297,0,True,False
8261,0.01,1297,1286,1297,0,True,False
8262,0.01,1297,1286,1302,5,False,False
8263,0.01,1297,1286,1297,0,True,False
8264,0.01,1297,1286,1370,73,False,False
8265,0.01,1297,1286,1297,0,True,False
8266,0.01,1297,1286,1309,12,False,False
8267,0.01,1297,1286,1297,0,True,False
8268,0.01,1297,1286,1355,58,False,False
8269,0.01,1297,1286,1396,99,False,False
8270,0.01,1297,1286,1333,36,False,False
8271,0.01,1297,1286,1297,0,True,False
8272,0.01,1297,1286,1297,0,True,False
8273,0.01,1297,1286,1379,82,False,False
8274,0.01,1297,1286,1408,111,False,False
8275,0.01,1297,1286,1297,0,True,False
8276,0.01,1297,1286,1297,0,True,False
8277,0.01,1297,1286,1337,40,False,False
8278,0.01,1297,1286,1330,33,False,False
8279,0.01,1297,1286,1388,91,False,False
8280,0.01,1297,1286,1319,22,False,False
8281,0.01,1297,1286,1297,0,True,False
8282,0.01,1297,1286,1320,23,False,False
8283,0.01,1297,1286,1297,0,True,False
8284,0.01,1297,1286,1331,34,False,False
8285,0.01,1297,1286,1337,40,False,False
8286,0.01,1297,1286,1328,31,False,False
8287,0.01,1297,1286,1341,44,False,False
8288,0.01,1297,1286,1297,0,True,False
8289,0.01,1297,1286,1381,84,False,False
8290,0.01,1297,1286,1442,145,False,False
8291,0.01,1297,1286,1309,12,False,False
8292,0.01,1297,1286,1337,40,False,False
8293,0.01,1297,1286,1377,80,False,False
8294,0.01,1297,1286,1297,0,True,False
8295,0.01,1297,1286,1331,34,False,False
8296,0.01,1297,1286,1417,120,False,False
8297,0.01,1297,1286,1338,41,False,False
8298,0.01,1297,1286,1342,45,False,False
8299,0.01,1297,1286,1328,31,False,False
8300,0.01,1297,1286,1330,33,False,False
8301,0.01,1297,1286,1387,90,False,False
8302,0.01,1297,1286,1326,29,False,False
8303,0.01,1297,1286,1413,116,False,False
8304,0.01,1297,1286,1318,21,False,False
8305,0.01,1297,1286,1339,42,False,False
8306,0.01,1297,1286,1366,69,False,False
8307,0.01,1297,1286,1314,17,False,False
8308,0.01,1297,1286,1321,24,False,False
8309,0.01,1297,1286,1317,20,False,False
8310,0.01,1297,1286,1331,34,False,False
8311,0.01,1297,1286,1396,99,False,False
8312,0.01,1297,1286,1297,0,True,False
8313,0.01,1297,1286,1309,12,False,False
8314,0.01,1297,1286,1297,0,True,False
8315,0.01,1297,1286,1297,0,True,False
8316,0.01,1297,1286,1343,46,False,False
8317,0.01,1297,1286,1378,81,False,False
8318,0.01,1297,1286,1297,0,True,False
8319,0.01,1297,1286,1373,76,False,False
8320,0.01,1297,1286,1423,126,False,False
8321,0.01,1297,1286,1297,0,True,False
8322,0.01,1297,1286,1297,0,True,False
8323,0.01,1297,1286,1346,49,False,False
8324,0.01,1297,1286,1357,60,False,False
8325,0.01,1297,1286,1380,83,False,False
8326,0.01,1297,1286,1366,69,False,False
8327,0.01,1297,1286,1311,14,False,False
8328,0.01,1297,1286,1388,91,False,False
8329,0.01,1297,1286,1313,16,False,False
8330,0.01,1297,1286,1381,84,False,False
8331,0.01,1297,1286,1406,109,False,False
8332,0.01,1297,1286,1311,14,False,False
8333,0.01,1297,1286,1425,128,False,False
8334,0.01,1297,1286,1391,94,False,False
8335,0.01,1297,1286,1330,33,False,False
8336,0.01,1297,1286,1324,27,False,False
8337,0.01,1297,1286,1297,0,True,False
8338,0.01,1297,1286,1343,46,False,False
8339,0.01,1297,1286,1307,10,False,False
8340,0.01,1297,1286,1360,63,False,False
8341,0.01,1297,1286,1297,0,True,False
8342,0.01,1297,1286,1297,0,True,False
8343,0.01,1297,1286,1339,42,False,False
8344,0.01,1297,1286,1387,90,False,False
8345,0.01,1297,1286,1360,63,False,False
8346,0.01,1297,1286,1397,100,False,False
8347,0.01,1297,1286,1330,33,False,False
8348,0.01,1297,1286,1297,0,True,False
8349,0.01,1297,1286,1343,46,False,False
8350,0.01,1297,1286,1323,26,False,False
8351,0.01,1297,1286,1297,0,True,False
8352,0.01,1297,1286,1363,66,False,False
8353,0.01,1297,1286,1364,67,False,False
8354,0.01,1297,1286,1355,58,False,False
8355,0.01,1297,1286,1386,89,False,False
8356,0.01,1297,1286,1384,87,False,False
8357,0.01,1297,1286,1306,9,False,False
8358,0.01,1297,1286,1353,56,False,False
8359,0.01,1297,1286,1409,112,False,False
8360,0.01,1297,1286,1297,0,True,False
8361,0.01,1297,1286,1297,0,True,False
8362,0.01,1297,1286,1297,0,True,False
8363,0.01,1297,1286,1300,3,False,False
8364,0.01,1297,1286,1360,63,False,False
8365,0.01,1297,1286,1329,32,False,False
8366,0.01,1297,1286,1297,0,True,False
8367,0.01,1297,1286,1359,62,False,False
8368,0.01,1297,1286,1335,38,False,False
8369,0.01,1297,1286,1324,27,False,False
8370,0.01,1297,1286,1394,97,False,False
8371,0.01,1297,1286,1342,45,False,False
8372,0.01,1297,1286,1297,0,True,False
8373,0.01,1297,1286,1327,30,False,False
8374,0.01,1297,1286,1388,91,False,False
8375,0.01,1297,1286,1364,67,False,False
8376,0.01,1297,1286,1342,45,False,False
8377,0.01,1297,1286,1307,10,False,False
8378,0.01,1297,1286,1351,54,False,False
8379,0.01,1297,1286,1297,0,True,False
8380,0.01,1297,1286,1297,0,True,False
8381,0.01,1297,1286,1364,67,False,False
8382,0.01,1297,1286,1324,27,False,False
8383,0.01,1297,1286,1325,28,False,False
8384,0.01,1297,1286,1417,120,False,False
8385,0.01,1297,1286,1314,17,False,False
8386,0.01,1297,1286,1395,98,False,False
8387,0.01,1297,1286,1329,32,False,False
8388,0.01,1297,1286,1388,91,False,False
8389,0.01,1297,1286,1374,77,False,False
8390,0.01,1297,1286,1433,136,False,False
8391,0.01,1297,1286,1302,5,False,False
8392,0.01,1297,1286,1355,58,False,False
8393,0.01,1297,1286,1305,8,False,False
8394,0.01,1297,1286,1378,81,False,False
8395,0.01,1297,1286,1332,35,False,False
8396,0.01,1297,1286,1297,0,True,False
8397,0.01,1297,1286,1297,0,True,False
8398,0.01,1297,1286,1394,97,False,False
8399,0.01,1297,1286,1376,79,False,False
8400,0.01,1297,1286,1416,119,False,False
8401,0.01,1297,1286,1317,20,False,False
8402,0.01,1297,1286,1297,0,True,False
8403,0.01,1297,1286,1306,9,False,False
8404,0.01,1297,1286,1343,46,False,False
8405,0.01,1297,1286,1297,0,True,False
8406,0.01,1297,1286,1314,17,False,False
8407,0.01,1297,1286,1304,7,False,False
8408,0.01,1297,1286,1314,17,False,False
8409,0.01,1297,1286,1306,9,False,False
8410,0.01,1297,1286,1322,25,False,False
8411,0.01,1297,1286,1331,34,False,False
8412,0.01,1297,1286,1344,47,False,False
8413,0.01,1297,1286,1297,0,True,False
8414,0.01,1297,1286,1339,42,False,False
8415,0.01,1297,1286,1320,23,False,False
8416,0.01,1297,1286,1379,82,False,False
8417,0.01,1297,1286,1349,52,False,False
8418,0.01,1297,1286,1306,9,False,False
8419,0.01,1297,1286,1347,50,False,False
8420,0.01,1297,1286,1358,61,False,False
8421,0.01,1297,1286,1304,7,False,False
8422,0.01,1297,1286,1345,48,False,False
8423,0.01,1297,1286,1297,0,True,False
8424,0.01,1297,1286,1297,0,True,False
8425,0.01,1297,1286,1297,0,True,False
8426,0.01,1297,1286,1365,68,False,False
8427,0.01,1297,1286,1297,0,True,False
8428,0.01,1297,1286,1417,120,False,False
8429,0.01,1297,1286,1341,44,False,False
8430,0.01,1297,1286,1297,0,True,False
8431,0.01,1297,1286,1329,32,False,False
8432,0.01,1297,1286,1297,0,True,False
8433,0.01,1297,1286,1297,0,True,False
8434,0.01,1297,1286,1297,0,True,False
8435,0.01,1297,1286,1322,25,False,False
8436,0.01,1297,1286,1319,22,False,False
8437,0.01,1297,1286,1334,37,False,False
8438,0.01,1297,1286,1365,68,False,False
8439,0.01,1297,1286,1297,0,True,False
8440,0.01,1297,1286,1337,40,False,False
8441,0.01,1297,1286,1340,43,False,False
8442,0.01,1297,1286,1334,37,False,False
8443,0.01,1297,1286,1331,34,False,False
8444,0.01,1297,1286,1322,25,False,False
8445,0.01,1297,1286,1316,19,False,False
8446,0.01,1297,1286,1308,11,False,False
8447,0.01,1297,1286,1297,0,True,False
8448,0.01,1297,1286,1343,46,False,False
8449,0.01,1297,1286,1325,28,False,False
8450,0.01,1297,1286,1331,34,False,False
8451,0.01,1297,1286,1297,0,True,False
8452,0.01,1297,1286,1297,0,True,False
8453,0.01,1297,1286,1388,91,False,False
8454,0.01,1297,1286,1308,11,False,False
8455,0.01,1297,1286,1350,53,False,False
8456,0.01,1297,1286,1331,34,False,False
8457,0.01,1297,1286,1297,0,True,False
8458,0.01,1297,1286,1297,0,True,False
8459,0.01,1297,1286,1331,34,False,False
8460,0.01,1297,1286,1316,19,False,False
8461,0.01,1297,1286,1297,0,True,False
8462,0.01,1297,1286,1397,100,False,False
8463,0.01,1297,1286,1320,23,False,False
8464,0.01,1297,1286,1322,25,False,False
8465,0.01,1297,1286,1328,31,False,False
8466,0.01,1297,1286,1297,0,True,False
8467,0.01,1297,1286,1297,0,True,False
8468,0.01,1297,1286,1421,124,False,False
8469,0.01,1297,1286,1450,153,False,False
8470,0.01,1297,1286,1297,0,True,False
8471,0.01,1297,1286,1339,42,False,False
8472,0.01,1297,1286,1353,56,False,False
8473,0.01,1297,1286,1332,35,False,False
8474,0.01,1297,1286,1324,27,False,False
8475,0.01,1297,1286,1351,54,False,False
8476,0.01,1297,1286,1351,54,False,False
8477,0.01,1297,1286,1378,81,False,False
8478,0.01,1297,1286,1297,0,True,False
8479,0.01,1297,1286,1374,77,False,False
8480,0.01,1297,1286,1297,0,True,False
8481,0.01,1297,1286,1309,12,False,False
8482,0.01,1297,1286,1327,30,False,False
8483,0.01,1297,1286,1318,21,False,False
8484,0.01,1297,1286,1299,2,False,False
8485,0.01,1297,1286,1297,0,True,False
8486,0.01,1297,1286,1337,40,False,False
8487,0.01,1297,1286,1377,80,False,False
8488,0.01,1297,1286,1297,0,True,False
8489,0.01,1297,1286,1402,105,False,False
8490,0.01,1297,1286,1390,93,False,False
8491,0.01,1297,1286,1358,61,False,False
8492,0.01,1297,1286,1384,87,False,False
8493,0.01,1297,1286,1350,53,False,False
8494,0.01,1297,1286,1417,120,False,False
8495,0.01,1297,1286,1411,114,False,False
8496,0.01,1297,1286,1390,93,False,False
8497,0.01,1297,1286,1297,0,True,False
8498,0.01,1297,1286,1341,44,False,False
8499,0.01,1297,1286,1354,57,False,False
8500,0.01,1297,1286,1360,63,False,False
8501,0.01,1297,1286,1378,81,False,False
8502,0.01,1297,1286,1336,39,False,False
8503,0.01,1297,1286,1297,0,True,False
8504,0.01,1297,1286,1297,0,True,False
8505,0.01,1297,1286,1373,76,False,False
8506,0.01,1297,1286,1297,0,True,False
8507,0.01,1297,1286,1329,32,False,False
8508,0.01,1297,1286,1337,40,False,False
8509,0.01,1297,1286,1417,120,False,False
8510,0.01,1297,1286,1297,0,True,False
8511,0.01,1297,1286,1303,6,False,False
8512,0.01,1297,1286,1406,109,False,False
8513,0.01,1297,1286,1297,0,True,False
8514,0.01,1297,1286,1332,35,False,False
8515,0.01,1297,1286,1313,16,False,False
8516,0.01,1297,1286,1324,27,False,False
8517,0.01,1297,1286,1304,7,False,False
8518,0.01,1297,1286,1342,45,False,False
8519,0.01,1297,1286,1404,107,False,False
8520,0.01,1297,1286,1383,86,False,False
8521,0.01,1297,1286,1341,44,False,False
8522,0.01,1297,1286,1297,0,True,False
8523,0.01,1297,1286,1375,78,False,False
8524,0.01,1297,1286,1307,10,False,False
8525,0.01,1297,1286,1411,114,False,False
8526,0.01,1297,1286,1400,103,False,False
8527,0.01,1297,1286,1315,18,False,False
8528,0.01,1297,1286,1322,25,False,False
8529,0.01,1297,1286,1363,66,False,False
8530,0.01,1297,1286,1372,75,False,False
8531,0.01,1297,1286,1375,78,False,False
8532,0.01,1297,1286,1400,103,False,False
8533,0.01,1297,1286,1378,81,False,False
8534,0.01,1297,1286,1297,0,True,False
8535,0.01,1297,1286,1297,0,True,False
8536,0.01,1297,1286,1347,50,False,False
8537,0.01,1297,1286,1323,26,False,False
8538,0.01,1297,1286,1297,0,True,False
8539,0.01,1297,1286,1330,33,False,False
8540,0.01,1297,1286,1297,0,True,False
8541,0.01,1297,1286,1396,99,False,False
8542,0.01,1297,1286,1324,27,False,False
8543,0.01,1297,1286,1364,67,False,False
8544,0.01,1297,1286,1297,0,True,False
8545,0.01,1297,1286,1359,62,False,False
8546,0.01,1297,1286,1343,46,False,False
8547,0.01,1297,1286,1378,81,False,False
8548,0.01,1297,1286,1459,162,False,False
8549,0.01,1297,1286,1431,134,False,False
8550,0.01,1297,1286,1368,71,False,False
8551,0.01,1297,1286,1341,44,False,False
8552,0.01,1297,1286,1304,7,False,False
8553,0.01,1297,1286,1411,114,False,False
8554,0.01,1297,1286,1341,44,False,False
8555,0.01,1297,1286,1388,91,False,False
8556,0.01,1297,1286,1416,119,False,False
8557,0.01,1297,1286,1306,9,False,False
8558,0.01,1297,1286,1297,0,True,False
8559,0.01,1297,1286,1297,0,True,False
8560,0.01,1297,1286,1297,0,True,False
8561,0.01,1297,1286,1302,5,False,False
8562,0.01,1297,1286,1322,25,False,False
8563,0.01,1297,1286,1349,52,False,False
8564,0.01,1297,1286,1297,0,True,False
8565,0.01,1297,1286,1349,52,False,False
8566,0.01,1297,1286,1297,0,True,False
8567,0.01,1297,1286,1318,21,False,False
8568,0.01,1297,1286,1355,58,False,False
8569,0.01,1297,1286,1297,0,True,False
8570,0.01,1297,1286,1297,0,True,False
8571,0.01,1297,1286,1297,0,True,False
8572,0.01,1297,1286,1388,91,False,False
8573,0.01,1297,1286,1312,15,False,False
8574,0.01,1297,1286,1297,0,True,False
8575,0.01,1297,1286,1297,0,True,False
8576,0.01,1297,1286,1314,17,False,False
8577,0.01,1297,1286,1297,0,True,False
8578,0.01,1297,1286,1309,12,False,False
8579,0.01,1297,1286,1334,37,False,False
8580,0.01,1297,1286,1297,0,True,False
8581,0.01,1297,1286,1407,110,False,False
8582,0.01,1297,1286,1297,0,True,False
8583,0.01,1297,1286,1297,0,True,False
8584,0.01,1297,1286,1371,74,False,False
8585,0.01,1297,1286,1427,130,False,False
8586,0.01,1297,1286,1404,107,False,False
8587,0.01,1297,1286,1297,0,True,False
8588,0.01,1297,1286,1297,0,True,False
8589,0.01,1297,1286,1300,3,False,False
8590,0.01,1297,1286,1297,0,True,False
8591,0.01,1297,1286,1340,43,False,False
8592,0.01,1297,1286,1297,0,True,False
8593,0.01,1297,1286,1297,0,True,False
8594,0.01,1297,1286,1315,18,False,False
8595,0.01,1297,1286,1297,0,True,False
8596,0.01,1297,1286,1297,0,True,False
8597,0.01,1297,1286,1333,36,False,False
8598,0.01,1297,1286,1315,18,False,False
8599,0.01,1297,1286,1316,19,False,False
8600,0.01,1297,1286,1305,8,False,False
8601,0.01,1297,1286,1337,40,False,False
8602,0.01,1297,1286,1404,107,False,False
8603,0.01,1297,1286,1376,79,False,False
8604,0.01,1297,1286,1297,0,True,False
8605,0.01,1297,1286,1331,34,False,False
8606,0.01,1297,1286,1333,36,False,False
8607,0.01,1297,1286,1315,18,False,False
8608,0.01,1297,1286,1297,0,True,False
8609,0.01,1297,1286,1354,57,False,False
8610,0.01,1297,1286,1297,0,True,False
8611,0.01,1297,1286,1303,6,False,False
8612,0.01,1297,1286,1298,1,False,False
8613,0.01,1297,1286,1408,111,False,False
8614,0.01,1297,1286,1379,82,False,False
8615,0.01,1297,1286,1297,0,True,False
8616,0.01,1297,1286,1297,0,True,False
8617,0.01,1297,1286,1297,0,True,False
8618,0.01,1297,1286,1359,62,False,False
8619,0.01,1297,1286,1323,26,False,False
8620,0.01,1297,1286,1306,9,False,False
8621,0.01,1297,1286,1345,48,False,False
8622,0.01,1297,1286,1313,16,False,False
8623,0.01,1297,1286,1365,68,False,False
8624,0.01,1297,1286,1343,46,False,False
8625,0.01,1297,1286,1301,4,False,False
8626,0.01,1297,1286,1297,0,True,False
8627,0.01,1297,1286,1333,36,False,False
8628,0.01,1297,1286,1297,0,True,False
8629,0.01,1297,1286,1431,134,False,False
8630,0.01,1297,1286,1377,80,False,False
8631,0.01,1297,1286,1311,14,False,False
8632,0.01,1297,1286,1297,0,True,False
8633,0.01,1297,1286,1359,62,False,False
8634,0.01,1297,1286,1360,63,False,False
8635,0.01,1297,1286,1310,13,False,False
8636,0.01,1297,1286,1318,21,False,False
8637,0.01,1297,1286,1364,67,False,False
8638,0.01,1297,1286,1391,94,False,False
8639,0.01,1297,1286,1388,91,False,False
8640,0.01,1297,1286,1324,27,False,False
8641,0.01,1297,1286,1311,14,False,False
8642,0.01,1297,1286,1318,21,False,False
8643,0.01,1297,1286,1338,41,False,False
8644,0.01,1297,1286,1365,68,False,False
8645,0.01,1297,1286,1314,17,False,False
8646,0.01,1297,1286,1324,27,False,False
8647,0.01,1297,1286,1297,0,True,False
8648,0.01,1297,1286,1326,29,False,False
8649,0.01,1297,1286,1343,46,False,False
8650,0.01,1297,1286,1297,0,True,False
8651,0.01,1297,1286,1308,11,False,False
8652,0.01,1297,1286,1352,55,False,False
8653,0.01,1297,1286,1347,50,False,False
8654,0.01,1297,1286,1335,38,False,False
8655,0.01,1297,1286,1308,11,False,False
8656,0.01,1297,1286,1297,0,True,False
8657,0.01,1297,1286,1346,49,False,False
8658,0.01,1297,1286,1332,35,False,False
8659,0.01,1297,1286,1331,34,False,False
8660,0.01,1297,1286,1348,51,False,False
8661,0.01,1297,1286,1346,49,False,False
8662,0.01,1297,1286,1351,54,False,False
8663,0.01,1297,1286,1362,65,False,False
8664,0.01,1297,1286,1320,23,False,False
8665,0.01,1297,1286,1298,1,False,False
8666,0.01,1297,1286,1343,46,False,False
8667,0.01,1297,1286,1305,8,False,False
8668,0.01,1297,1286,1297,0,True,False
8669,0.01,1297,1286,1297,0,True,False
8670,0.01,1297,1286,1377,80,False,False
8671,0.01,1297,1286,1297,0,True,False
8672,0.01,1297,1286,1309,12,False,False
8673,0.01,1297,1286,1377,80,False,False
8674,0.01,1297,1286,1320,23,False,False
8675,0.01,1297,1286,1308,11,False,False
8676,0.01,1297,1286,1360,63,False,False
8677,0.01,1297,1286,1371,74,False,False
8678,0.01,1297,1286,1297,0,True,False
8679,0.01,1297,1286,1297,0,True,False
8680,0.01,1297,1286,1297,0,True,False
8681,0.01,1297,1286,1376,79,False,False
8682,0.01,1297,1286,1324,27,False,False
8683,0.01,1297,1286,1297,0,True,False
8684,0.01,1297,1286,1345,48,False,False
8685,0.01,1297,1286,1367,70,False,False
8686,0.01,1297,1286,1297,0,True,False
8687,0.01,1297,1286,1340,43,False,False
8688,0.01,1297,1286,1297,0,True,False
8689,0.01,1297,1286,1424,127,False,False
8690,0.01,1297,1286,1323,26,False,False
8691,0.01,1297,1286,1340,43,False,False
8692,0.01,1297,1286,1400,103,False,False
8693,0.01,1297,1286,1297,0,True,False
8694,0.01,1297,1286,1336,39,False,False
8695,0.01,1297,1286,1297,0,True,False
8696,0.01,1297,1286,1297,0,True,False
8697,0.01,1297,1286,1303,6,False,False
8698,0.01,1297,1286,1364,67,False,False
8699,0.01,1297,1286,1297,0,True,False
8700,0.01,1297,1286,1369,72,False,False
8701,0.01,1297,1286,1326,29,False,False
8702,0.01,1297,1286,1297,0,True,False
8703,0.01,1297,1286,1383,86,False,False
8704,0.01,1297,1286,1325,28,False,False
8705,0.01,1297,1286,1342,45,False,False
8706,0.01,1297,1286,1305,8,False,False
8707,0.01,1297,1286,1338,41,False,False
8708,0.01,1297,1286,1397,100,False,False
8709,0.01,1297,1286,1332,35,False,False
8710,0.01,1297,1286,1297,0,True,False
8711,0.01,1297,1286,1360,63,False,False
8712,0.01,1297,1286,1302,5,False,False
8713,0.01,1297,1286,1369,72,False,False
8714,0.01,1297,1286,1337,40,False,False
8715,0.01,1297,1286,1297,0,True,False
8716,0.01,1297,1286,1338,41,False,False
8717,0.01,1297,1286,1310,13,False,False
8718,0.01,1297,1286,1297,0,True,False
8719,0.01,1297,1286,1350,53,False,False
8720,0.01,1297,1286,1470,173,False,False
8721,0.01,1297,1286,1336,39,False,False
8722,0.01,1297,1286,1403,106,False,False
8723,0.01,1297,1286,1325,28,False,False
8724,0.01,1297,1286,1336,39,False,False
8725,0.01,1297,1286,1333,36,False,False
8726,0.01,1297,1286,1340,43,False,False
8727,0.01,1297,1286,1297,0,True,False
8728,0.01,1297,1286,1382,85,False,False
8729,0.01,1297,1286,1417,120,False,False
8730,0.01,1297,1286,1303,6,False,False
8731,0.01,1297,1286,1312,15,False,False
8732,0.01,1297,1286,1406,109,False,False
8733,0.01,1297,1286,1310,13,False,False
8734,0.01,1297,1286,1366,69,False,False
8735,0.01,1297,1286,1345,48,False,False
8736,0.01,1297,1286,1376,79,False,False
8737,0.01,1297,1286,1339,42,False,False
8738,0.01,1297,1286,1354,57,False,False
8739,0.01,1297,1286,1384,87,False,False
8740,0.01,1297,1286,1345,48,False,False
8741,0.01,1297,1286,1339,42,False,False
8742,0.01,1297,1286,1394,97,False,False
8743,0.01,1297,1286,1402,105,False,False
8744,0.01,1297,1286,1381,84,False,False
8745,0.01,1297,1286,1358,61,False,False
8746,0.01,1297,1286,1312,15,False,False
8747,0.01,1297,1286,1377,80,False,False
8748,0.01,1297,1286,1338,41,False,False
8749,0.01,1297,1286,1386,89,False,False
8750,0.01,1297,1286,1297,0,True,False
8751,0.01,1297,1286,1297,0,True,False
8752,0.01,1297,1286,1326,29,False,False
8753,0.01,1297,1286,1377,80,False,False
8754,0.01,1297,1286,1358,61,False,False
8755,0.01,1297,1286,1322,25,False,False
8756,0.01,1297,1286,1297,0,True,False
8757,0.01,1297,1286,1297,0,True,False
8758,0.01,1297,1286,1324,27,False,False
8759,0.01,1297,1286,1396,99,False,False
8760,0.01,1297,1286,1319,22,False,False
8761,0.01,1297,1286,1339,42,False,False
8762,0.01,1297,1286,1322,25,False,False
8763,0.01,1297,1286,1297,0,True,False
8764,0.01,1297,1286,1297,0,True,False
8765,0.01,1297,1286,1337,40,False,False
8766,0.01,1297,1286,1297,0,True,False
8767,0.01,1297,1286,1312,15,False,False
8768,0.01,1297,1286,1298,1,False,False
8769,0.01,1297,1286,1297,0,True,False
8770,0.01,1297,1286,1351,54,False,False
8771,0.01,1297,1286,1376,79,False,False
8772,0.01,1297,1286,1351,54,False,False
8773,0.01,1297,1286,1297,0,True,False
8774,0.01,1297,1286,1306,9,False,False
8775,0.01,1297,1286,1402,105,False,False
8776,0.01,1297,1286,1297,0,True,False
8777,0.01,1297,1286,1359,62,False,False
8778,0.01,1297,1286,1348,51,False,False
8779,0.01,1297,1286,1403,106,False,False
8780,0.01,1297,1286,1297,0,True,False
8781,0.01,1297,1286,1353,56,False,False
8782,0.01,1297,1286,1297,0,True,False
8783,0.01,1297,1286,1315,18,False,False
8784,0.01,1297,1286,1393,96,False,False
8785,0.01,1297,1286,1297,0,True,False
8786,0.01,1297,1286,1297,0,True,False
8787,0.01,1297,1286,1316,19,False,False
8788,0.01,1297,1286,1337,40,False,False
8789,0.01,1297,1286,1297,0,True,False
8790,0.01,1297,1286,1337,40,False,False
8791,0.01,1297,1286,1297,0,True,False
8792,0.01,1297,1286,1318,21,False,False
8793,0.01,1297,1286,1316,19,False,False
8794,0.01,1297,1286,1417,120,False,False
8795,0.01,1297,1286,1297,0,True,False
8796,0.01,1297,1286,1297,0,True,False
8797,0.01,1297,1286,1349,52,False,False
8798,0.01,1297,1286,1297,0,True,False
8799,0.01,1297,1286,1349,52,False,False
8800,0.01,1297,1286,1297,0,True,False
8801,0.01,1297,1286,1297,0,True,False
8802,0.01,1297,1286,1297,0,True,False
8803,0.01,1297,1286,1416,119,False,False
8804,0.01,1297,1286,1368,71,False,False
8805,0.01,1297,1286,1297,0,True,False
8806,0.01,1297,1286,1324,27,False,False
8807,0.01,1297,1286,1298,1,False,False
8808,0.01,1297,1286,1317,20,False,False
8809,0.01,1297,1286,1297,0,True,False
8810,0.01,1297,1286,1297,0,True,False
8811,0.01,1297,1286,1320,23,False,False
8812,0.01,1297,1286,1297,0,True,False
8813,0.01,1297,1286,1297,0,True,False
8814,0.01,1297,1286,1379,82,False,False
8815,0.01,1297,1286,1312,15,False,False
8816,0.01,1297,1286,1314,17,False,False
8817,0.01,1297,1286,1392,95,False,False
8818,0.01,1297,1286,1396,99,False,False
8819,0.01,1297,1286,1330,33,False,False
8820,0.01,1297,1286,1365,68,False,False
8821,0.01,1297,1286,1311,14,False,False
8822,0.01,1297,1286,1299,2,False,False
8823,0.01,1297,1286,1330,33,False,False
8824,0.01,1297,1286,1408,111,False,False
8825,0.01,1297,1286,1337,40,False,False
8826,0.01,1297,1286,1383,86,False,False
8827,0.01,1297,1286,1314,17,False,False
8828,0.01,1297,1286,1325,28,False,False
8829,0.01,1297,1286,1334,37,False,False
8830,0.01,1297,1286,1305,8,False,False
8831,0.01,1297,1286,1387,90,False,False
8832,0.01,1297,1286,1321,24,False,False
8833,0.01,1297,1286,1297,0,True,False
8834,0.01,1297,1286,1297,0,True,False
8835,0.01,1297,1286,1330,33,False,False
8836,0.01,1297,1286,1336,39,False,False
8837,0.01,1297,1286,1349,52,False,False
8838,0.01,1297,1286,1333,36,False,False
8839,0.01,1297,1286,1358,61,False,False
8840,0.01,1297,1286,1341,44,False,False
8841,0.01,1297,1286,1362,65,False,False
8842,0.01,1297,1286,1377,80,False,False
8843,0.01,1297,1286,1297,0,True,False
8844,0.01,1297,1286,1332,35,False,False
8845,0.01,1297,1286,1377,80,False,False
8846,0.01,1297,1286,1355,58,False,False
8847,0.01,1297,1286,1416,119,False,False
8848,0.01,1297,1286,1391,94,False,False
8849,0.01,1297,1286,1319,22,False,False
8850,0.01,1297,1286,1321,24,False,False
8851,0.01,1297,1286,1377,80,False,False
8852,0.01,1297,1286,1400,103,False,False
8853,0.01,1297,1286,1380,83,False,False
8854,0.01,1297,1286,1297,0,True,False
8855,0.01,1297,1286,1314,17,False,False
8856,0.01,1297,1286,1297,0,True,False
8857,0.01,1297,1286,1417,120,False,False
8858,0.01,1297,1286,1334,37,False,False
8859,0.01,1297,1286,1317,20,False,False
8860,0.01,1297,1286,1297,0,True,False
8861,0.01,1297,1286,1324,27,False,False
8862,0.01,1297,1286,1297,0,True,False
8863,0.01,1297,1286,1297,0,True,False
8864,0.01,1297,1286,1328,31,False,False
8865,0.01,1297,1286,1297,0,True,False
8866,0.01,1297,1286,1344,47,False,False
8867,0.01,1297,1286,1312,15,False,False
8868,0.01,1297,1286,1399,102,False,False
8869,0.01,1297,1286,1377,80,False,False
8870,0.01,1297,1286,1326,29,False,False
